"analysis","replicate","beta_poct","beta_lab","delta_beta"
"parsimonious_cox",715,-0.206672369351648,-0.0521371002114013,-0.154535269140246
"parsimonious_cox",716,-0.228346037882769,0.0420264856733894,-0.270372523556158
"parsimonious_cox",717,-0.282753007801774,0.0114421250386226,-0.294195132840396
"parsimonious_cox",718,-0.20572861472739,-0.0384234261443505,-0.16730518858304
"parsimonious_cox",719,-0.315669819579932,-0.0611825490951005,-0.254487270484831
"parsimonious_cox",720,-0.52577837804053,-0.123092134724744,-0.402686243315786
"parsimonious_cox",721,-0.258058493337936,0.0194447293702802,-0.277503222708217
"parsimonious_cox",722,-0.176183622239818,-0.0606080679654159,-0.115575554274402
"parsimonious_cox",723,-0.219463661529354,-0.0302704153270589,-0.189193246202296
"parsimonious_cox",724,-0.340544476428622,-0.0230582811511745,-0.317486195277447
"parsimonious_cox",725,-0.151938238421852,-0.0268681951128796,-0.125070043308973
"parsimonious_cox",726,-0.161562167721515,0.0252719361498021,-0.186834103871317
"parsimonious_cox",727,-0.271149753992587,0.0131924773829266,-0.284342231375513
"parsimonious_cox",728,-0.0843755452199833,0.0280621932968941,-0.112437738516877
"parsimonious_cox",729,-0.268416616924558,0.0179686092308999,-0.286385226155458
"parsimonious_cox",730,-0.311552330199005,0.020189798336163,-0.331742128535168
"parsimonious_cox",731,-0.0303622751608351,-0.0704774431408565,0.0401151679800213
"parsimonious_cox",732,-0.502505913347054,-0.0672280545223018,-0.435277858824752
"parsimonious_cox",733,-0.282406124552202,-0.0791080584587327,-0.203298066093469
"parsimonious_cox",734,-0.159415856173756,-0.0465032565484844,-0.112912599625272
"parsimonious_cox",735,-0.186213358312953,-0.0110357645164197,-0.175177593796533
"parsimonious_cox",736,-0.22413310422012,0.0327025462538645,-0.256835650473985
"parsimonious_cox",737,-0.204321991545438,0.0178127111295367,-0.222134702674975
"parsimonious_cox",738,-0.0641720553521451,-0.0292486060843508,-0.0349234492677943
"parsimonious_cox",739,-0.219561656062817,-0.0380915803872403,-0.181470075675577
"parsimonious_cox",740,-0.0713963947671659,0.00657168852079109,-0.077968083287957
"parsimonious_cox",741,-0.34863238866976,-0.0931989591853111,-0.255433429484449
"parsimonious_cox",742,-0.203770023188446,-0.0159126163589328,-0.187857406829513
"parsimonious_cox",743,-0.172872469816874,0.000213355972181362,-0.173085825789055
"parsimonious_cox",744,-0.103126120158587,0.00381337004952515,-0.106939490208113
"parsimonious_cox",745,-0.0970362069062424,0.0361445880288853,-0.133180794935128
"parsimonious_cox",746,-0.0519889706863931,0.00162753559571733,-0.0536165062821104
"parsimonious_cox",747,-0.235781962852829,-0.00852585972775437,-0.227256103125075
"parsimonious_cox",748,-0.158174638274248,-0.0136926937415062,-0.144481944532742
"parsimonious_cox",749,-0.194092733134425,0.0849315536198923,-0.279024286754318
"parsimonious_cox",750,-0.251734490986434,0.0136357885470822,-0.265370279533516
"parsimonious_cox",751,-0.133975791192678,0.0185379976131228,-0.152513788805801
"parsimonious_cox",752,-0.0997417061516061,0.0380899477121935,-0.1378316538638
"parsimonious_cox",753,-0.416927150469549,-0.052537626153779,-0.36438952431577
"parsimonious_cox",754,-0.176909995768387,-0.000437455271551734,-0.176472540496835
"parsimonious_cox",755,-0.35860228343084,-0.0366923543048838,-0.321909929125956
"parsimonious_cox",756,-0.199177372808503,-0.031490857149693,-0.16768651565881
"parsimonious_cox",757,-0.311827702933137,-0.124808941952741,-0.187018760980396
"parsimonious_cox",758,-0.256551741719235,-0.00385055081449454,-0.25270119090474
"parsimonious_cox",759,-0.105961987581322,-0.00980876708616205,-0.0961532204951598
"parsimonious_cox",760,-0.0418450335083147,0.0312367726950365,-0.0730818062033513
"parsimonious_cox",761,-0.177617100820203,0.0289687097114758,-0.206585810531679
"parsimonious_cox",762,-0.159059715450671,-0.0553099271637858,-0.103749788286885
"parsimonious_cox",763,-0.0824666831629839,0.0185009163273823,-0.100967599490366
"parsimonious_cox",764,-0.252101533439975,-0.0327859764322629,-0.219315557007712
"parsimonious_cox",765,-0.258945506084342,-0.084796773825724,-0.174148732258618
"parsimonious_cox",766,-0.0243572692182897,0.000757278788315692,-0.0251145480066053
"parsimonious_cox",767,-0.228970168164952,-0.0469571997675738,-0.182012968397378
"parsimonious_cox",768,-0.197461165672942,-0.0679015252303669,-0.129559640442575
"parsimonious_cox",769,-0.121431032848251,0.0206570821360673,-0.142088114984319
"parsimonious_cox",770,-0.0076309235364651,0.0883527982388686,-0.0959837217753337
"parsimonious_cox",771,-0.092879524533122,-0.0175679890250217,-0.0753115355081003
"parsimonious_cox",772,-0.120744912306279,-0.0132858093902376,-0.107459102916041
"parsimonious_cox",773,-0.0994648758977092,0.020098774655157,-0.119563650552866
"parsimonious_cox",774,-0.123643580338525,-0.0318920369706321,-0.0917515433678928
"parsimonious_cox",775,-0.229323107866503,-0.0516564536066352,-0.177666654259868
"parsimonious_cox",776,-0.284195598993566,0.0209681418013369,-0.305163740794903
"parsimonious_cox",777,-0.247813203731313,-0.0414463798077605,-0.206366823923552
"parsimonious_cox",778,-0.226540101098706,-0.0166192073501652,-0.209920893748541
"parsimonious_cox",779,-0.133279496411201,0.0139147774288863,-0.147194273840088
"parsimonious_cox",780,-0.127596942184737,-0.0343647582123245,-0.093232183972412
"parsimonious_cox",781,-0.225393936057999,0.01174273664381,-0.237136672701809
"parsimonious_cox",782,-0.1833026480947,0.00606761181303994,-0.189370259907739
"parsimonious_cox",783,-0.488494984371747,0.00593191716816398,-0.494426901539911
"parsimonious_cox",784,-0.274214571152172,-0.00300299210762746,-0.271211579044544
"parsimonious_cox",785,-0.233924815515835,-0.0194798575786535,-0.214444957937181
"parsimonious_cox",786,-0.133398442242834,0.0172221558399454,-0.150620598082779
"parsimonious_cox",787,-0.0350493967014316,0.0259551508546895,-0.0610045475561211
"parsimonious_cox",788,-0.326786388681706,-0.0548902969704358,-0.27189609171127
"parsimonious_cox",789,-0.205714613724664,-0.0240162883250563,-0.181698325399607
"parsimonious_cox",790,-0.0168753774654596,0.0270947405546213,-0.0439701180200809
"parsimonious_cox",791,-0.186290627644767,-0.00756466709745166,-0.178725960547315
"parsimonious_cox",792,-0.451215026540201,-0.0626240862415273,-0.388590940298674
"parsimonious_cox",793,-0.253751977651646,-0.0747832197691037,-0.178968757882543
"parsimonious_cox",794,-0.440877817577343,-0.043253256254033,-0.39762456132331
"parsimonious_cox",795,-0.142542669446574,-0.00216670889452758,-0.140375960552046
"parsimonious_cox",796,-0.115219097028905,-0.0260431100193078,-0.0891759870095975
"parsimonious_cox",797,-0.330679471914918,-0.0846839509797448,-0.245995520935173
"parsimonious_cox",798,-0.0849511045286651,0.00172793032201502,-0.0866790348506801
"parsimonious_cox",799,-0.257997874655087,-0.0323798994714138,-0.225617975183674
"parsimonious_cox",800,-0.143162567621577,-0.0338268837848655,-0.109335683836711
"parsimonious_cox",801,-0.0495735821454174,-0.0345736653173535,-0.0149999168280639
"parsimonious_cox",802,-0.397633721402802,-0.0474860451565304,-0.350147676246271
"parsimonious_cox",803,-0.389085435351282,-0.0428736133222654,-0.346211822029016
"parsimonious_cox",804,-0.18874090028146,0.0167689443313592,-0.205509844612819
"parsimonious_cox",805,-0.11808902013464,0.0369161907615906,-0.155005210896231
"parsimonious_cox",806,-0.18420679493724,-0.0149480451529807,-0.16925874978426
"parsimonious_cox",807,-0.211196059321903,-0.0488418805088139,-0.162354178813089
"parsimonious_cox",808,-0.143414316945711,0.0382847642730233,-0.181699081218735
"parsimonious_cox",809,-0.206802112359752,0.049991003386603,-0.256793115746355
"parsimonious_cox",810,-0.0925424592436761,0.00360155633792872,-0.0961440155816049
"parsimonious_cox",811,-0.298498367219304,-0.0466487710042923,-0.251849596215012
"parsimonious_cox",812,-0.139275798708029,-0.036118871003765,-0.103156927704264
"parsimonious_cox",813,-0.376969482961128,-0.0429376048045129,-0.334031878156615
"parsimonious_cox",814,-0.323381082437523,0.0202239093685675,-0.343604991806091
"parsimonious_cox",815,-0.490521367365334,-0.0641757451854782,-0.426345622179856
"parsimonious_cox",816,-0.176147360848441,-0.00466038392452339,-0.171486976923917
"parsimonious_cox",817,-0.102937569403983,0.0350591416750125,-0.137996711078996
"parsimonious_cox",818,-0.099313032572082,-0.00294045450829915,-0.0963725780637828
"parsimonious_cox",819,-0.0725304207327178,0.002597587742991,-0.0751280084757088
"parsimonious_cox",820,-0.276343638435815,-0.0130928971531526,-0.263250741282663
"parsimonious_cox",821,-0.234530697862782,0.0196235376259281,-0.25415423548871
"parsimonious_cox",822,-0.26138058772191,-0.0107956696683949,-0.250584918053515
"parsimonious_cox",823,-0.0618829840946262,0.0313987044082225,-0.0932816885028487
"parsimonious_cox",824,-0.249878258092843,-0.030844824353421,-0.219033433739422
"parsimonious_cox",825,-0.197617880001321,0.0357617131333893,-0.23337959313471
"parsimonious_cox",826,-0.328118984147709,-0.158883020055327,-0.169235964092381
"parsimonious_cox",827,-0.199317248240419,-0.0115552442783382,-0.187762003962081
"parsimonious_cox",828,-0.143799968255073,0.0283827401413305,-0.172182708396403
"parsimonious_cox",829,-0.401789673495987,-0.00872692443147782,-0.39306274906451
"parsimonious_cox",830,-0.298630814759435,0.013928937946742,-0.312559752706177
"parsimonious_cox",831,-0.230982177918576,-0.0360407263473447,-0.194941451571231
"parsimonious_cox",832,-0.155214234069744,0.0178890862490469,-0.173103320318791
"parsimonious_cox",833,-0.572817981252315,-0.00331890825217467,-0.569499073000141
"parsimonious_cox",834,-0.249613752660112,0.0519172169642552,-0.301530969624367
"parsimonious_cox",835,-0.161324520433092,0.0194061188659563,-0.180730639299048
"parsimonious_cox",836,-0.422957681345352,-0.121393047554733,-0.30156463379062
"parsimonious_cox",837,-0.0615693332839737,0.0133266445048978,-0.0748959777888715
"parsimonious_cox",838,-0.065917830732639,0.083056868102121,-0.14897469883476
"parsimonious_cox",839,-0.293053827214718,-0.0458141641575784,-0.24723966305714
"parsimonious_cox",840,-0.168681195458568,0.0045228884448668,-0.173204083903435
"parsimonious_cox",841,-0.130135158868361,-0.0330617025326239,-0.0970734563357369
"parsimonious_cox",842,-0.123943035281833,0.00363954927653294,-0.127582584558366
"parsimonious_cox",843,-0.103089430409811,-0.00443559417802352,-0.0986538362317871
"parsimonious_cox",844,-0.280945195175603,-0.0547247140050528,-0.22622048117055
"parsimonious_cox",845,-0.241759512616139,-0.0197414571681372,-0.222018055448002
"parsimonious_cox",846,-0.3320753345294,-0.0525982851097195,-0.27947704941968
"parsimonious_cox",847,-0.225267060312482,-0.0698078875759711,-0.155459172736511
"parsimonious_cox",848,-0.171447549763108,0.0984248508220808,-0.269872400585189
"parsimonious_cox",849,-0.186708320125851,-0.00409929840743273,-0.182609021718418
"parsimonious_cox",850,-0.128859738106484,-0.00825830076153986,-0.120601437344944
"parsimonious_cox",851,-0.131444156977892,-0.0311740423640027,-0.100270114613889
"parsimonious_cox",852,-0.0476899626192691,0.00127003353523561,-0.0489599961545047
"parsimonious_cox",853,-0.10435440090904,0.0181970445270505,-0.12255144543609
"parsimonious_cox",854,-0.29196493582492,-0.00688374840549074,-0.285081187419429
"parsimonious_cox",855,-0.203392680555944,-0.0674323745746926,-0.135960305981251
"parsimonious_cox",856,-0.137599049622946,-0.0092751188896317,-0.128323930733315
"parsimonious_cox",857,-0.24240021950284,-0.0231911946308906,-0.219209024871949
"parsimonious_cox",858,-0.20312798389606,-0.0431834708800384,-0.159944513016022
"parsimonious_cox",859,0.0778568066074197,0.0556905835677316,0.0221662230396881
"parsimonious_cox",860,-0.12410727942327,0.000685620895906078,-0.124792900319176
"parsimonious_cox",861,-0.247631664013586,-0.0348891787292645,-0.212742485284322
"parsimonious_cox",862,-0.223990059971153,0.0227394629545821,-0.246729522925735
"parsimonious_cox",863,-0.0838801727697014,0.000538102705656004,-0.0844182754753574
"parsimonious_cox",864,-0.346235326636596,-0.120953145991179,-0.225282180645418
"parsimonious_cox",865,-0.174679239134649,-0.0681357486064321,-0.106543490528217
"parsimonious_cox",866,-0.4590637359906,-0.103852389515573,-0.355211346475027
"parsimonious_cox",867,-0.122512863793149,-0.0141675418161636,-0.108345321976985
"parsimonious_cox",868,-0.216829033811734,-0.00130433136074347,-0.215524702450991
"parsimonious_cox",869,-0.225098078609527,-0.089705961106062,-0.135392117503465
"parsimonious_cox",870,-0.376125416098001,-0.0326563589096292,-0.343469057188372
"parsimonious_cox",871,-0.222810669247408,-0.0608166758149846,-0.161993993432423
"parsimonious_cox",872,-0.264611776034748,0.0453126086244114,-0.30992438465916
"parsimonious_cox",873,-0.227632360755812,0.0183950488778316,-0.246027409633643
"parsimonious_cox",874,-0.240087944033576,-0.00979347327765452,-0.230294470755922
"parsimonious_cox",875,-0.317082260464749,0.0287381630675905,-0.345820423532339
"parsimonious_cox",876,-0.291191760933247,-0.0847973182462826,-0.206394442686965
"parsimonious_cox",877,-0.25100885533556,-0.0271211886168699,-0.22388766671869
"parsimonious_cox",878,-0.23844191060792,0.018974486665227,-0.257416397273147
"parsimonious_cox",879,-0.347093957485246,-0.062502572735521,-0.284591384749725
"parsimonious_cox",880,-0.110471941170528,0.00348094053359413,-0.113952881704123
"parsimonious_cox",881,-0.132460764371616,-0.0208172198668685,-0.111643544504748
"parsimonious_cox",882,-0.240107399530626,-0.0499786234437783,-0.190128776086848
"parsimonious_cox",883,-0.330446214749135,-0.0400962803988328,-0.290349934350302
"parsimonious_cox",884,-0.276139906028284,-0.0227066271062472,-0.253433278922036
"parsimonious_cox",885,-0.240956143272446,-0.0352772115495667,-0.205678931722879
"parsimonious_cox",886,-0.111019347706951,0.0242557272905609,-0.135275074997511
"parsimonious_cox",887,-0.402209062609459,-0.0312542578454781,-0.370954804763981
"parsimonious_cox",888,-0.129215812490242,0.00308742330258444,-0.132303235792826
"parsimonious_cox",889,-0.351686903864428,-0.0437902442855605,-0.307896659578867
"parsimonious_cox",890,-0.174974055851429,-0.0791021155842397,-0.0958719402671891
"parsimonious_cox",891,-0.0468556983806237,0.0589347405860375,-0.105790438966661
"parsimonious_cox",892,-0.33540449485848,-0.0708099320363703,-0.264594562822109
"parsimonious_cox",893,-0.319103131022456,-0.0342973852159428,-0.284805745806513
"parsimonious_cox",894,-0.144433478159532,-0.0111492177912744,-0.133284260368258
"parsimonious_cox",895,-0.292618927591588,-0.00220954652073384,-0.290409381070855
"parsimonious_cox",896,-0.48327317092985,0.0320203187534911,-0.515293489683341
"parsimonious_cox",897,-0.126732153855279,0.0023693565875262,-0.129101510442805
"parsimonious_cox",898,-0.290608212650161,-0.0229359026779274,-0.267672309972234
"parsimonious_cox",899,-0.15306772056698,0.0279986547026304,-0.18106637526961
"parsimonious_cox",900,-0.267131374289699,-0.000686825224047447,-0.266444549065652
"parsimonious_cox",901,-0.147920997834581,-0.0484246943115718,-0.0994963035230096
"parsimonious_cox",902,-0.188879427796625,0.0142161814537202,-0.203095609250345
"parsimonious_cox",903,-0.0909400758725013,0.00208768768586449,-0.0930277635583658
"parsimonious_cox",904,-0.296997523584296,-0.0135251347723565,-0.283472388811939
"parsimonious_cox",905,-0.596419911129461,-0.0150901947110068,-0.581329716418454
"parsimonious_cox",906,-0.0479688661016456,0.0993845627570565,-0.147353428858702
"parsimonious_cox",907,-0.299337858589008,-0.0216296234337387,-0.277708235155269
"parsimonious_cox",908,-0.826549535143647,-0.0634455654976715,-0.763103969645976
"parsimonious_cox",909,-0.18987334307023,0.0151167379163401,-0.20499008098657
"parsimonious_cox",910,-0.212537308089938,-0.0224839270971321,-0.190053380992806
"parsimonious_cox",911,-0.261157587224474,0.00796289106093961,-0.269120478285414
"parsimonious_cox",912,-0.109659214295732,-0.0163146963706668,-0.0933445179250657
"parsimonious_cox",913,-0.0599374126466567,0.0217857546611426,-0.0817231673077992
"parsimonious_cox",914,-0.0865366327800741,0.0468118248475396,-0.133348457627614
"parsimonious_cox",915,-0.322817913086135,-0.0732209243892705,-0.249596988696865
"parsimonious_cox",916,0.00970423948559269,0.0781999466872744,-0.0684957072016817
"parsimonious_cox",917,-0.0502500645563685,-0.0320927828784636,-0.0181572816779049
"parsimonious_cox",918,-0.228716587005504,-0.00954942093066307,-0.219167166074841
"parsimonious_cox",919,-0.43551174448549,-0.0689947960582288,-0.366516948427261
"parsimonious_cox",920,-0.0180873629750342,0.00352892575678781,-0.021616288731822
"parsimonious_cox",921,-0.282786142455601,-0.0399640723762333,-0.242822070079368
"parsimonious_cox",922,-0.242049068597426,0.01512139485898,-0.257170463456406
"parsimonious_cox",923,-0.341451751329549,-0.0361790431349353,-0.305272708194613
"parsimonious_cox",924,-0.178550462266829,0.0329619993776086,-0.211512461644437
"parsimonious_cox",925,-0.148042450654626,0.0273242608445622,-0.175366711499188
"parsimonious_cox",926,-0.0904216357952699,0.0537069959237473,-0.144128631719017
"parsimonious_cox",927,-0.15242949724252,-0.00686570664588668,-0.145563790596634
"parsimonious_cox",928,-0.319902981938128,-0.0383943334911925,-0.281508648446936
"parsimonious_cox",929,-0.225639700765515,0.104435884193492,-0.330075584959008
"parsimonious_cox",930,-0.17462695370353,-0.00794880374099626,-0.166678149962533
"parsimonious_cox",931,-0.180769767420745,-0.0674264633838978,-0.113343304036847
"parsimonious_cox",932,-0.18378512169307,-0.0283353756478035,-0.155449746045267
"parsimonious_cox",933,-0.142368582197375,0.000766060113704075,-0.143134642311079
"parsimonious_cox",934,-0.195855651310669,-0.0188999943582428,-0.176955656952427
"parsimonious_cox",935,-0.175099705700662,-0.0151756052771692,-0.159924100423493
"parsimonious_cox",936,-0.241870354871824,0.0256627104047166,-0.267533065276541
"parsimonious_cox",937,-0.310140755922015,-0.0635496378637438,-0.246591118058272
"parsimonious_cox",938,-0.132929811104924,0.037881607374394,-0.170811418479318
"parsimonious_cox",939,-0.0752381611527893,-0.00964548011633904,-0.0655926810364502
"parsimonious_cox",940,-0.232691533179207,-0.0407183672746604,-0.191973165904547
"parsimonious_cox",941,-0.206725883386959,-0.0359517118801351,-0.170774171506824
"parsimonious_cox",942,-0.218123032055781,-0.0610134143018942,-0.157109617753887
"parsimonious_cox",943,-0.105808716986853,0.00513385557542554,-0.110942572562278
"parsimonious_cox",944,-0.00412038026416254,0.0123920981846017,-0.0165124784487642
"parsimonious_cox",945,-0.0857976868854179,0.033901729921615,-0.119699416807033
"parsimonious_cox",946,-0.119196137803555,-0.000172250745485746,-0.11902388705807
"parsimonious_cox",947,-0.327111173320865,0.00455747557493258,-0.331668648895798
"parsimonious_cox",948,-0.113157820149156,-0.0489980461857201,-0.0641597739634362
"parsimonious_cox",949,-0.147647010870615,-0.0269993869183933,-0.120647623952221
"parsimonious_cox",950,-0.370121534067208,-0.0497859436251998,-0.320335590442009
"parsimonious_cox",951,-0.134949707395901,0.0182092020997563,-0.153158909495658
"parsimonious_cox",952,-0.503002687631636,-0.00941622605883635,-0.4935864615728
"parsimonious_cox",953,-0.0740011529357869,0.0253081301082066,-0.0993092830439935
"parsimonious_cox",954,-0.192778864172679,-0.00524169582952558,-0.187537168343154
"parsimonious_cox",955,-0.258894712483619,-0.00307339326784996,-0.255821319215769
"parsimonious_cox",956,-0.27452731170401,-0.0188766857635986,-0.255650625940412
"parsimonious_cox",957,-0.0642094478576772,0.0661526913526728,-0.13036213921035
"parsimonious_cox",958,-0.0824648619299644,0.0873930181125944,-0.169857880042559
"parsimonious_cox",959,-0.128264943502655,0.0410946246201641,-0.169359568122819
"parsimonious_cox",960,-0.208241863994999,-0.00343213662865077,-0.204809727366349
"parsimonious_cox",961,-0.0972751641638422,-0.0246075991341939,-0.0726675650296482
"parsimonious_cox",962,-0.102813170431807,-0.0308783843210155,-0.0719347861107911
"parsimonious_cox",963,-0.390454204007396,0.0180197316516848,-0.408473935659081
"parsimonious_cox",964,-0.173780636996857,-0.00641706962652133,-0.167363567370336
"parsimonious_cox",965,-0.525472758650712,0.0451597258089283,-0.57063248445964
"parsimonious_cox",966,-0.155443349509782,-0.084832613293136,-0.0706107362166463
"parsimonious_cox",967,-0.198625866436573,-0.012276556677933,-0.18634930975864
"parsimonious_cox",968,-0.287206594763787,0.00854026286947611,-0.295746857633263
"parsimonious_cox",969,-0.294673203753947,-0.0993573267467141,-0.195315877007233
"parsimonious_cox",970,-0.198178640432046,-0.0262993137430504,-0.171879326688996
"parsimonious_cox",971,-0.184944418611698,-0.005757752178803,-0.179186666432895
"parsimonious_cox",972,-0.154105368637213,-0.0155739052857788,-0.138531463351435
"parsimonious_cox",973,-0.118221954747893,-0.0358183440220465,-0.0824036107258463
"parsimonious_cox",974,-0.306846807254397,-0.0170183247148628,-0.289828482539534
"parsimonious_cox",975,-0.162133371310077,0.0123878887494609,-0.174521260059538
"parsimonious_cox",976,-0.275385240888107,-0.0285865425774976,-0.246798698310609
"parsimonious_cox",977,-0.325661180501904,-0.0442522324713227,-0.281408948030582
"parsimonious_cox",978,-0.0954881325992421,0.0483617957899173,-0.143849928389159
"parsimonious_cox",979,-0.122505080254062,0.00604473731818404,-0.128549817572246
"parsimonious_cox",980,-0.591124230054258,-0.115448114226617,-0.475676115827642
"parsimonious_cox",981,-0.216494026262598,-0.0134026813700125,-0.203091344892586
"parsimonious_cox",982,-0.279794975963247,-0.0226891014979272,-0.25710587446532
"parsimonious_cox",983,-0.465632251638188,-0.0188365384707946,-0.446795713167393
"parsimonious_cox",984,-0.139111581301979,-0.011776536352684,-0.127335044949295
"parsimonious_cox",985,-0.240577520212097,0.0296356979491188,-0.270213218161216
"parsimonious_cox",986,-0.201585632081066,0.00536420660087139,-0.206949838681937
"parsimonious_cox",987,-0.294603016349685,-0.0571771902036447,-0.23742582614604
"parsimonious_cox",988,-0.136224496691638,0.0191904344219406,-0.155414931113578
"parsimonious_cox",989,-0.163017282450641,-0.0317614763517406,-0.131255806098901
"parsimonious_cox",990,-0.227085757833297,-0.0234673656177277,-0.203618392215569
"parsimonious_cox",991,-0.235650082458303,-0.0205585806732507,-0.215091501785052
"parsimonious_cox",992,-0.267262546034468,-0.003101246629663,-0.264161299404805
"parsimonious_cox",993,-0.350669042776341,-0.0663879883306635,-0.284281054445677
"parsimonious_cox",994,-0.396164739469859,-0.0678278077785519,-0.328336931691307
"parsimonious_cox",995,-0.114831049960188,-0.01430712287047,-0.100523927089718
"parsimonious_cox",996,-0.460929533780063,0.000815826661074996,-0.461745360441138
"parsimonious_cox",997,-0.424354781361391,-0.0880638993710298,-0.336290881990361
"parsimonious_cox",998,-0.293548554850581,-0.0354898809475306,-0.25805867390305
"parsimonious_cox",999,-0.243728218131784,-0.0252508258336719,-0.218477392298112
"parsimonious_cox",1000,-0.0720659368459628,-0.0254041126312226,-0.0466618242147402
"parsimonious_cox",1001,-0.163298087348281,-0.0523571826536891,-0.110940904694592
"parsimonious_cox",1002,-0.362249103100755,-0.0656742062781362,-0.296574896822619
"parsimonious_cox",1003,-0.134816899222805,-0.00449949622777188,-0.130317402995033
"parsimonious_cox",1004,-0.235869328254503,-0.0417447688100403,-0.194124559444463
"parsimonious_cox",1005,-0.0430131852657757,-0.00663042403749515,-0.0363827612282806
"parsimonious_cox",1006,-0.132880510056228,-0.0201085911529182,-0.112771918903309
"parsimonious_cox",1007,-0.0886541231737098,-0.00898063049582737,-0.0796734926778824
"parsimonious_cox",1008,-0.154702687782255,0.116902844165376,-0.271605531947631
"parsimonious_cox",1009,-0.190095515392333,0.0276455628544733,-0.217741078246807
"parsimonious_cox",1010,-0.212595275712204,-0.046363676584132,-0.166231599128072
"parsimonious_cox",1011,-0.122646118049606,-0.0019573657734229,-0.120688752276183
"parsimonious_cox",1012,-0.204616587476332,-0.0281382610539148,-0.176478326422417
"parsimonious_cox",1013,-0.101258730965073,0.00401708008465986,-0.105275811049733
"parsimonious_cox",1014,-0.183918788826523,-0.00580822737561336,-0.178110561450909
"parsimonious_cox",1015,-0.12029738469177,-0.00197002414731206,-0.118327360544458
"parsimonious_cox",1016,-0.237822653328435,-0.0198769227007859,-0.21794573062765
"parsimonious_cox",1017,-0.0724199764322649,0.00904087677066709,-0.081460853202932
"parsimonious_cox",1018,-0.152237291308333,0.0142484122858267,-0.16648570359416
"parsimonious_cox",1019,-0.0976051851266991,0.00990108131823589,-0.107506266444935
"parsimonious_cox",1020,-0.147568155768736,-0.0296514309994755,-0.11791672476926
"parsimonious_cox",1021,-0.385924475414897,-0.0158631466181241,-0.370061328796773
"parsimonious_cox",1022,-0.381091412804324,0.0189432998480828,-0.400034712652406
"parsimonious_cox",1023,-0.255518602210383,-0.0640212655005417,-0.191497336709841
"parsimonious_cox",1024,-0.190348222408235,-0.0370684193135743,-0.153279803094661
"parsimonious_cox",1025,-0.0558141947865386,0.0100328573079367,-0.0658470520944753
"parsimonious_cox",1026,-0.132719336276019,0.0029626103352472,-0.135681946611266
"parsimonious_cox",1027,-0.324500994985513,-0.0973215770094458,-0.227179417976067
"parsimonious_cox",1028,-0.25690037753476,-0.0185752160634277,-0.238325161471333
"parsimonious_cox",1029,-0.0516220874745561,-0.0111750355671094,-0.0404470519074467
"parsimonious_cox",1030,-0.241690669096735,-0.0386006099535545,-0.20309005914318
"parsimonious_cox",1031,-0.218588097783118,-0.00928859900493094,-0.209299498778187
"parsimonious_cox",1032,-0.285695432765591,-0.0500936199055391,-0.235601812860052
"parsimonious_cox",1033,-0.0544946192310324,0.0271081173783615,-0.0816027366093939
"parsimonious_cox",1034,-0.187539113584462,0.0789001422816235,-0.266439255866085
"parsimonious_cox",1035,-0.299446431307122,0.0310555196152846,-0.330501950922406
"parsimonious_cox",1036,-0.0471599018532158,-0.00490998440333227,-0.0422499174498836
"parsimonious_cox",1037,-0.382965909415487,-0.0211042711462536,-0.361861638269234
"parsimonious_cox",1038,-0.140153950580566,-0.0678850220447586,-0.0722689285358076
"parsimonious_cox",1039,-0.157796717202877,-0.0264794050814723,-0.131317312121405
"parsimonious_cox",1040,-0.221502694767717,-0.00015082153597964,-0.221351873231737
"parsimonious_cox",1041,-0.0740982271133563,-0.00593730047994193,-0.0681609266334144
"parsimonious_cox",1042,-0.276337330988017,-0.0741148110859235,-0.202222519902093
"parsimonious_cox",1043,-0.185118822317063,-0.000934746846188314,-0.184184075470875
"parsimonious_cox",1044,-0.109098910081309,-0.0317221606376929,-0.077376749443616
"parsimonious_cox",1045,-0.419093577821316,-0.0895182689490445,-0.329575308872272
"parsimonious_cox",1046,-0.187355266176192,-0.0618750293248966,-0.125480236851295
"parsimonious_cox",1047,-0.0580927226580502,0.0379830771447558,-0.096075799802806
"parsimonious_cox",1048,-0.272687905147784,0.022886001052658,-0.295573906200442
"parsimonious_cox",1049,-0.298138416526353,-0.0805955730644196,-0.217542843461933
"parsimonious_cox",1050,-0.0762919956962702,-0.0120651718642231,-0.064226823832047
"parsimonious_cox",1051,-0.28024502367765,-0.0368623395567515,-0.243382684120898
"parsimonious_cox",1052,-0.233288876631679,0.039125729897107,-0.272414606528786
"parsimonious_cox",1053,-0.157762535584666,0.00858068724168679,-0.166343222826352
"parsimonious_cox",1054,-0.394372396987412,0.000500578588163124,-0.394872975575575
"parsimonious_cox",1055,-0.301580108761425,-0.101468395454511,-0.200111713306914
"parsimonious_cox",1056,-0.219277876509677,0.0672165304263733,-0.28649440693605
"parsimonious_cox",1057,-0.453221616202744,-0.0259449255283894,-0.427276690674354
"parsimonious_cox",1058,-0.216345340871614,-0.0412543461927731,-0.17509099467884
"parsimonious_cox",1059,-0.138467942135005,0.00154897828306927,-0.140016920418074
"parsimonious_cox",1060,-0.244456123158896,0.0553448755357971,-0.299800998694693
"parsimonious_cox",1061,-0.392664443121008,-0.0110184350614817,-0.381646008059526
"parsimonious_cox",1062,-0.121160167145618,-0.017483321557362,-0.103676845588256
"parsimonious_cox",1063,-0.224998082925638,0.0555377246508945,-0.280535807576533
